pilot_id,stratum,unicode,char,catalog_scope,authority_layer,unicode_identity_status,structure_evidence_status,source_grade,next_action,dictionary_context_entries,dictionary_context_sources,yuanliu_context_available,cihai_context_hits,wiki_hit_count,zdic_url,zdic_snapshot_available,gf0017_join_status,blocking_reason,recommended_next_action,gf0017_points_assigned,final_structure_label,cnbe_write_status,editable_copy_notice
outside_8105_extension_or_gap_065,outside_8105_extension_or_gap,U+2D32A,𭌪,outside_8105_agent_candidate,agent_standard_candidate_not_national_standard,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,,False,0,0,https://www.zdic.net/hans/%F0%AD%8C%AA,False,AGENT_STANDARD_QUEUE_NOT_SCORABLE,"outside-8105 row remains Agent-standard candidate, not national-standard output",agent_rule_learning_or_human_review,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_066,outside_8105_extension_or_gap,U+2D4F5,𭓵,outside_8105_agent_candidate,agent_standard_candidate_not_national_standard,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,,False,0,0,https://www.zdic.net/hans/%F0%AD%93%B5,False,AGENT_STANDARD_QUEUE_NOT_SCORABLE,"outside-8105 row remains Agent-standard candidate, not national-standard output",agent_rule_learning_or_human_review,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_067,outside_8105_extension_or_gap,U+2D6C0,𭛀,outside_8105_agent_candidate,agent_standard_candidate_not_national_standard,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,,False,0,0,https://www.zdic.net/hans/%F0%AD%9B%80,False,AGENT_STANDARD_QUEUE_NOT_SCORABLE,"outside-8105 row remains Agent-standard candidate, not national-standard output",agent_rule_learning_or_human_review,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_068,outside_8105_extension_or_gap,U+2D88C,𭢌,outside_8105_agent_candidate,agent_standard_candidate_not_national_standard,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,,False,0,0,https://www.zdic.net/hans/%F0%AD%A2%8C,False,AGENT_STANDARD_QUEUE_NOT_SCORABLE,"outside-8105 row remains Agent-standard candidate, not national-standard output",agent_rule_learning_or_human_review,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_069,outside_8105_extension_or_gap,U+2DA57,𭩗,outside_8105_agent_candidate,agent_standard_candidate_not_national_standard,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,,False,0,0,https://www.zdic.net/hans/%F0%AD%A9%97,False,AGENT_STANDARD_QUEUE_NOT_SCORABLE,"outside-8105 row remains Agent-standard candidate, not national-standard output",agent_rule_learning_or_human_review,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_070,outside_8105_extension_or_gap,U+2DC23,𭰣,outside_8105_agent_candidate,agent_standard_candidate_not_national_standard,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,,False,0,0,https://www.zdic.net/hans/%F0%AD%B0%A3,False,AGENT_STANDARD_QUEUE_NOT_SCORABLE,"outside-8105 row remains Agent-standard candidate, not national-standard output",agent_rule_learning_or_human_review,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_071,outside_8105_extension_or_gap,U+2DDEE,𭷮,outside_8105_agent_candidate,agent_standard_candidate_not_national_standard,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,,False,0,0,https://www.zdic.net/hans/%F0%AD%B7%AE,False,AGENT_STANDARD_QUEUE_NOT_SCORABLE,"outside-8105 row remains Agent-standard candidate, not national-standard output",agent_rule_learning_or_human_review,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_072,outside_8105_extension_or_gap,U+2DFB9,𭾹,outside_8105_agent_candidate,agent_standard_candidate_not_national_standard,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,,False,0,0,https://www.zdic.net/hans/%F0%AD%BE%B9,False,AGENT_STANDARD_QUEUE_NOT_SCORABLE,"outside-8105 row remains Agent-standard candidate, not national-standard output",agent_rule_learning_or_human_review,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_073,outside_8105_extension_or_gap,U+2E185,𮆅,outside_8105_agent_candidate,agent_standard_candidate_not_national_standard,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,,False,0,0,https://www.zdic.net/hans/%F0%AE%86%85,False,AGENT_STANDARD_QUEUE_NOT_SCORABLE,"outside-8105 row remains Agent-standard candidate, not national-standard output",agent_rule_learning_or_human_review,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_074,outside_8105_extension_or_gap,U+2E350,𮍐,outside_8105_agent_candidate,agent_standard_candidate_not_national_standard,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,,False,0,0,https://www.zdic.net/hans/%F0%AE%8D%90,False,AGENT_STANDARD_QUEUE_NOT_SCORABLE,"outside-8105 row remains Agent-standard candidate, not national-standard output",agent_rule_learning_or_human_review,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_075,outside_8105_extension_or_gap,U+2E51C,𮔜,outside_8105_agent_candidate,agent_standard_candidate_not_national_standard,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,,False,0,0,https://www.zdic.net/hans/%F0%AE%94%9C,False,AGENT_STANDARD_QUEUE_NOT_SCORABLE,"outside-8105 row remains Agent-standard candidate, not national-standard output",agent_rule_learning_or_human_review,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_076,outside_8105_extension_or_gap,U+2E6E7,𮛧,outside_8105_agent_candidate,agent_standard_candidate_not_national_standard,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,,False,0,0,https://www.zdic.net/hans/%F0%AE%9B%A7,False,AGENT_STANDARD_QUEUE_NOT_SCORABLE,"outside-8105 row remains Agent-standard candidate, not national-standard output",agent_rule_learning_or_human_review,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_077,outside_8105_extension_or_gap,U+2E8B2,𮢲,outside_8105_agent_candidate,agent_standard_candidate_not_national_standard,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,,False,0,0,https://www.zdic.net/hans/%F0%AE%A2%B2,False,AGENT_STANDARD_QUEUE_NOT_SCORABLE,"outside-8105 row remains Agent-standard candidate, not national-standard output",agent_rule_learning_or_human_review,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_078,outside_8105_extension_or_gap,U+2EA7E,𮩾,outside_8105_agent_candidate,agent_standard_candidate_not_national_standard,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,,False,0,0,https://www.zdic.net/hans/%F0%AE%A9%BE,False,AGENT_STANDARD_QUEUE_NOT_SCORABLE,"outside-8105 row remains Agent-standard candidate, not national-standard output",agent_rule_learning_or_human_review,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_079,outside_8105_extension_or_gap,U+2EC58,𮱘,outside_8105_agent_candidate,agent_standard_candidate_not_national_standard,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,,False,0,0,https://www.zdic.net/hans/%F0%AE%B1%98,False,AGENT_STANDARD_QUEUE_NOT_SCORABLE,"outside-8105 row remains Agent-standard candidate, not national-standard output",agent_rule_learning_or_human_review,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_080,outside_8105_extension_or_gap,U+2EE24,𮸤,outside_8105_agent_candidate,agent_standard_candidate_not_national_standard,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,,False,0,0,https://www.zdic.net/hans/%F0%AE%B8%A4,False,AGENT_STANDARD_QUEUE_NOT_SCORABLE,"outside-8105 row remains Agent-standard candidate, not national-standard output",agent_rule_learning_or_human_review,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_081,outside_8105_extension_or_gap,U+30191,𰆑,outside_8105_agent_candidate,agent_standard_candidate_not_national_standard,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,,False,0,0,https://www.zdic.net/hans/%F0%B0%86%91,False,AGENT_STANDARD_QUEUE_NOT_SCORABLE,"outside-8105 row remains Agent-standard candidate, not national-standard output",agent_rule_learning_or_human_review,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_082,outside_8105_extension_or_gap,U+3035D,𰍝,outside_8105_agent_candidate,agent_standard_candidate_not_national_standard,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,,False,0,0,https://www.zdic.net/hans/%F0%B0%8D%9D,False,AGENT_STANDARD_QUEUE_NOT_SCORABLE,"outside-8105 row remains Agent-standard candidate, not national-standard output",agent_rule_learning_or_human_review,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_083,outside_8105_extension_or_gap,U+30528,𰔨,outside_8105_agent_candidate,agent_standard_candidate_not_national_standard,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,,False,0,0,https://www.zdic.net/hans/%F0%B0%94%A8,False,AGENT_STANDARD_QUEUE_NOT_SCORABLE,"outside-8105 row remains Agent-standard candidate, not national-standard output",agent_rule_learning_or_human_review,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_084,outside_8105_extension_or_gap,U+306F3,𰛳,outside_8105_agent_candidate,agent_standard_candidate_not_national_standard,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,,False,0,0,https://www.zdic.net/hans/%F0%B0%9B%B3,False,AGENT_STANDARD_QUEUE_NOT_SCORABLE,"outside-8105 row remains Agent-standard candidate, not national-standard output",agent_rule_learning_or_human_review,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_085,outside_8105_extension_or_gap,U+308BF,𰢿,outside_8105_agent_candidate,agent_standard_candidate_not_national_standard,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,,False,0,0,https://www.zdic.net/hans/%F0%B0%A2%BF,False,AGENT_STANDARD_QUEUE_NOT_SCORABLE,"outside-8105 row remains Agent-standard candidate, not national-standard output",agent_rule_learning_or_human_review,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_086,outside_8105_extension_or_gap,U+30A8A,𰪊,outside_8105_agent_candidate,agent_standard_candidate_not_national_standard,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,,False,0,0,https://www.zdic.net/hans/%F0%B0%AA%8A,False,AGENT_STANDARD_QUEUE_NOT_SCORABLE,"outside-8105 row remains Agent-standard candidate, not national-standard output",agent_rule_learning_or_human_review,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_087,outside_8105_extension_or_gap,U+30C56,𰱖,outside_8105_agent_candidate,agent_standard_candidate_not_national_standard,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,,False,0,0,https://www.zdic.net/hans/%F0%B0%B1%96,False,AGENT_STANDARD_QUEUE_NOT_SCORABLE,"outside-8105 row remains Agent-standard candidate, not national-standard output",agent_rule_learning_or_human_review,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_088,outside_8105_extension_or_gap,U+30E21,𰸡,outside_8105_agent_candidate,agent_standard_candidate_not_national_standard,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,,False,0,0,https://www.zdic.net/hans/%F0%B0%B8%A1,False,AGENT_STANDARD_QUEUE_NOT_SCORABLE,"outside-8105 row remains Agent-standard candidate, not national-standard output",agent_rule_learning_or_human_review,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_089,outside_8105_extension_or_gap,U+30FEC,𰿬,outside_8105_agent_candidate,agent_standard_candidate_not_national_standard,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,,False,0,0,https://www.zdic.net/hans/%F0%B0%BF%AC,False,AGENT_STANDARD_QUEUE_NOT_SCORABLE,"outside-8105 row remains Agent-standard candidate, not national-standard output",agent_rule_learning_or_human_review,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_090,outside_8105_extension_or_gap,U+311B8,𱆸,outside_8105_agent_candidate,agent_standard_candidate_not_national_standard,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,,False,0,0,https://www.zdic.net/hans/%F0%B1%86%B8,False,AGENT_STANDARD_QUEUE_NOT_SCORABLE,"outside-8105 row remains Agent-standard candidate, not national-standard output",agent_rule_learning_or_human_review,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_091,outside_8105_extension_or_gap,U+31388,𱎈,outside_8105_agent_candidate,agent_standard_candidate_not_national_standard,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,,False,0,0,https://www.zdic.net/hans/%F0%B1%8E%88,False,AGENT_STANDARD_QUEUE_NOT_SCORABLE,"outside-8105 row remains Agent-standard candidate, not national-standard output",agent_rule_learning_or_human_review,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_092,outside_8105_extension_or_gap,U+31554,𱕔,outside_8105_agent_candidate,agent_standard_candidate_not_national_standard,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,,False,0,0,https://www.zdic.net/hans/%F0%B1%95%94,False,AGENT_STANDARD_QUEUE_NOT_SCORABLE,"outside-8105 row remains Agent-standard candidate, not national-standard output",agent_rule_learning_or_human_review,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_093,outside_8105_extension_or_gap,U+3171F,𱜟,outside_8105_agent_candidate,agent_standard_candidate_not_national_standard,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,,False,0,0,https://www.zdic.net/hans/%F0%B1%9C%9F,False,AGENT_STANDARD_QUEUE_NOT_SCORABLE,"outside-8105 row remains Agent-standard candidate, not national-standard output",agent_rule_learning_or_human_review,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_094,outside_8105_extension_or_gap,U+318EB,𱣫,outside_8105_agent_candidate,agent_standard_candidate_not_national_standard,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,,False,0,0,https://www.zdic.net/hans/%F0%B1%A3%AB,False,AGENT_STANDARD_QUEUE_NOT_SCORABLE,"outside-8105 row remains Agent-standard candidate, not national-standard output",agent_rule_learning_or_human_review,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_095,outside_8105_extension_or_gap,U+31AB6,𱪶,outside_8105_agent_candidate,agent_standard_candidate_not_national_standard,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,,False,0,0,https://www.zdic.net/hans/%F0%B1%AA%B6,False,AGENT_STANDARD_QUEUE_NOT_SCORABLE,"outside-8105 row remains Agent-standard candidate, not national-standard output",agent_rule_learning_or_human_review,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_096,outside_8105_extension_or_gap,U+31C81,𱲁,outside_8105_agent_candidate,agent_standard_candidate_not_national_standard,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,,False,0,0,https://www.zdic.net/hans/%F0%B1%B2%81,False,AGENT_STANDARD_QUEUE_NOT_SCORABLE,"outside-8105 row remains Agent-standard candidate, not national-standard output",agent_rule_learning_or_human_review,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_097,outside_8105_extension_or_gap,U+31E4D,𱹍,outside_8105_agent_candidate,agent_standard_candidate_not_national_standard,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,,False,0,0,https://www.zdic.net/hans/%F0%B1%B9%8D,False,AGENT_STANDARD_QUEUE_NOT_SCORABLE,"outside-8105 row remains Agent-standard candidate, not national-standard output",agent_rule_learning_or_human_review,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_098,outside_8105_extension_or_gap,U+32018,𲀘,outside_8105_agent_candidate,agent_standard_candidate_not_national_standard,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,,False,0,0,https://www.zdic.net/hans/%F0%B2%80%98,False,AGENT_STANDARD_QUEUE_NOT_SCORABLE,"outside-8105 row remains Agent-standard candidate, not national-standard output",agent_rule_learning_or_human_review,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
