char,unicode,standard_rank,repair_status,original_block_reason,radical_source,radical_source_status,radical_resolution_status,radical_resolution_reason,approved_radical,canonical_radical,proposed_radix,proposed_radix_name,approved_strokes,approved_structure,approved_struct_type,approved_decomposition,current_cnbe,current_cnbe_hex,current_radix,current_radix_name,current_strokes,current_struct_name,current_struct_type,current_index,current_ext,proposed_cnbe,proposed_cnbe_hex,roundtrip_pass,authority_boundary
斠,U+65A0,7627,APPLIED_RUNTIME_REPAIR_CANDIDATE,missing_approved_radical,zdic_cached_cross_reference_radical,NETWORK_CROSS_REFERENCE_NOT_NATIONAL_STANDARD,DIRECT,main-form radical found in mapping source,斗,斗,68,斗,14,左右,3,⿰冓斗,1148320256,0x4471FA00,68,斗,14,左右,3,1952,0,1148320256,0x4471FA00,True,AGENT_STANDARD_ALIGNED_TO_8105_WITH_CROSS_REFERENCE_WHERE_NEEDED
墈,U+5888,7630,APPLIED_RUNTIME_REPAIR_CANDIDATE,missing_approved_radical,zdic_cached_cross_reference_radical,NETWORK_CROSS_REFERENCE_NOT_NATIONAL_STANDARD,DIRECT,main-form radical found in mapping source,土,土,32,土,14,左右,3,⿰土勘,544319616,0x2071A880,32,土,14,左右,3,648,0,544319616,0x2071A880,True,AGENT_STANDARD_ALIGNED_TO_8105_WITH_CROSS_REFERENCE_WHERE_NEEDED
墐,U+5890,7631,APPLIED_RUNTIME_REPAIR_CANDIDATE,missing_approved_radical,zdic_cached_cross_reference_radical,NETWORK_CROSS_REFERENCE_NOT_NATIONAL_STANDARD,DIRECT,main-form radical found in mapping source,土,土,32,土,14,左右,3,⿰土堇,544319744,0x2071A900,32,土,14,左右,3,656,0,544319744,0x2071A900,True,AGENT_STANDARD_ALIGNED_TO_8105_WITH_CROSS_REFERENCE_WHERE_NEEDED
墘,U+5898,7632,APPLIED_RUNTIME_REPAIR_CANDIDATE,missing_approved_radical,zdic_cached_cross_reference_radical,NETWORK_CROSS_REFERENCE_NOT_NATIONAL_STANDARD,DIRECT,main-form radical found in mapping source,土,土,32,土,14,左右,3,⿰土乾,544319872,0x2071A980,32,土,14,左右,3,664,0,544319872,0x2071A980,True,AGENT_STANDARD_ALIGNED_TO_8105_WITH_CROSS_REFERENCE_WHERE_NEEDED
摴,U+6474,7633,APPLIED_RUNTIME_REPAIR_CANDIDATE,missing_approved_radical,zdic_cached_cross_reference_radical,NETWORK_CROSS_REFERENCE_NOT_NATIONAL_STANDARD,ALIAS,conservative variant or simplified radical alias,扌,手,64,手,14,左右,3,⿰扌雩,1081206592,0x4071E740,64,手,14,左右,3,1652,0,1081206592,0x4071E740,True,AGENT_STANDARD_ALIGNED_TO_8105_WITH_CROSS_REFERENCE_WHERE_NEEDED
靽,U+977D,7639,APPLIED_RUNTIME_REPAIR_CANDIDATE,missing_approved_radical,zdic_cached_cross_reference_radical,NETWORK_CROSS_REFERENCE_NOT_NATIONAL_STANDARD,DIRECT,main-form radical found in mapping source,革,革,177,革,14,左右,3,⿰革半,2977011664,0xB17197D0,177,革,14,左右,3,381,0,2977011664,0xB17197D0,True,AGENT_STANDARD_ALIGNED_TO_8105_WITH_CROSS_REFERENCE_WHERE_NEEDED
鞁,U+9781,7640,APPLIED_RUNTIME_REPAIR_CANDIDATE,missing_approved_radical,zdic_cached_cross_reference_radical,NETWORK_CROSS_REFERENCE_NOT_NATIONAL_STANDARD,DIRECT,main-form radical found in mapping source,革,革,177,革,14,左右,3,⿰革皮,2977011728,0xB1719810,177,革,14,左右,3,385,0,2977011728,0xB1719810,True,AGENT_STANDARD_ALIGNED_TO_8105_WITH_CROSS_REFERENCE_WHERE_NEEDED
蔈,U+8508,7642,APPLIED_RUNTIME_REPAIR_CANDIDATE,missing_approved_radical,zdic_cached_cross_reference_radical,NETWORK_CROSS_REFERENCE_NOT_NATIONAL_STANDARD,ALIAS,conservative variant or simplified radical alias,艹,艸,140,艸,14,上下,1,⿱艹票,2356211840,0x8C70F080,140,艸,14,上下,1,1800,0,2356211840,0x8C70F080,True,AGENT_STANDARD_ALIGNED_TO_8105_WITH_CROSS_REFERENCE_WHERE_NEEDED
锽,U+953D,7681,APPLIED_RUNTIME_REPAIR_CANDIDATE,missing_approved_radical,zdic_cached_cross_reference_radical,NETWORK_CROSS_REFERENCE_NOT_NATIONAL_STANDARD,ALIAS,conservative variant or simplified radical alias,钅,金,167,金,14,左右,3,⿰钅皇,2809263056,0xA771F3D0,167,金,14,左右,3,1853,0,2809263056,0xA771F3D0,True,AGENT_STANDARD_ALIGNED_TO_8105_WITH_CROSS_REFERENCE_WHERE_NEEDED
镃,U+9543,7685,APPLIED_RUNTIME_REPAIR_CANDIDATE,missing_approved_radical,zdic_cached_cross_reference_radical,NETWORK_CROSS_REFERENCE_NOT_NATIONAL_STANDARD,ALIAS,conservative variant or simplified radical alias,钅,金,167,金,14,左右,3,⿰钅兹,2809263152,0xA771F430,167,金,14,左右,3,1859,0,2809263152,0xA771F430,True,AGENT_STANDARD_ALIGNED_TO_8105_WITH_CROSS_REFERENCE_WHERE_NEEDED
馝,U+999D,7688,APPLIED_RUNTIME_REPAIR_CANDIDATE,missing_approved_radical,zdic_cached_cross_reference_radical,NETWORK_CROSS_REFERENCE_NOT_NATIONAL_STANDARD,DIRECT,main-form radical found in mapping source,香,香,186,香,14,左右,3,⿰香必,3128015312,0xBA71B9D0,186,香,14,左右,3,925,0,3128015312,0xBA71B9D0,True,AGENT_STANDARD_ALIGNED_TO_8105_WITH_CROSS_REFERENCE_WHERE_NEEDED
箖,U+7B96,7691,APPLIED_RUNTIME_REPAIR_CANDIDATE,missing_approved_radical,zdic_cached_cross_reference_radical,NETWORK_CROSS_REFERENCE_NOT_NATIONAL_STANDARD,DIRECT,main-form radical found in mapping source,竹,竹,118,竹,14,上下,1,⿱竹林,1987107168,0x7670D960,118,竹,14,上下,1,1430,0,1987107168,0x7670D960,True,AGENT_STANDARD_ALIGNED_TO_8105_WITH_CROSS_REFERENCE_WHERE_NEEDED
僔,U+50D4,7695,APPLIED_RUNTIME_REPAIR_CANDIDATE,missing_approved_radical,zdic_cached_cross_reference_radical,NETWORK_CROSS_REFERENCE_NOT_NATIONAL_STANDARD,ALIAS,conservative variant or simplified radical alias,亻,人,9,人,14,左右,3,⿰亻尊,158444864,0x0971AD40,9,人,14,左右,3,724,0,158444864,0x0971AD40,True,AGENT_STANDARD_ALIGNED_TO_8105_WITH_CROSS_REFERENCE_WHERE_NEEDED
僎,U+50CE,7696,APPLIED_RUNTIME_REPAIR_CANDIDATE,missing_approved_radical,zdic_cached_cross_reference_radical,NETWORK_CROSS_REFERENCE_NOT_NATIONAL_STANDARD,ALIAS,conservative variant or simplified radical alias,亻,人,9,人,14,左右,3,⿰亻巽,158444768,0x0971ACE0,9,人,14,左右,3,718,0,158444768,0x0971ACE0,True,AGENT_STANDARD_ALIGNED_TO_8105_WITH_CROSS_REFERENCE_WHERE_NEEDED
麹,U+9EB9,7748,APPLIED_RUNTIME_REPAIR_CANDIDATE,missing_approved_radical,zdic_cached_cross_reference_radical,NETWORK_CROSS_REFERENCE_NOT_NATIONAL_STANDARD,ALIAS,conservative variant or simplified radical alias,麦,麥,199,麥,15,左右,3,⿰麦匊,3346631568,0xC7798B90,199,麥,15,左右,3,185,0,3346631568,0xC7798B90,True,AGENT_STANDARD_ALIGNED_TO_8105_WITH_CROSS_REFERENCE_WHERE_NEEDED
璆,U+7486,7749,APPLIED_RUNTIME_REPAIR_CANDIDATE,missing_approved_radical,zdic_cached_cross_reference_radical,NETWORK_CROSS_REFERENCE_NOT_NATIONAL_STANDARD,DIRECT,main-form radical found in mapping source,王,王,95,王,15,左右,3,⿰王翏,1601824864,0x5F79E860,95,王,15,左右,3,1670,0,1601824864,0x5F79E860,True,AGENT_STANDARD_ALIGNED_TO_8105_WITH_CROSS_REFERENCE_WHERE_NEEDED
漦,U+6F26,7750,APPLIED_RUNTIME_REPAIR_CANDIDATE,missing_approved_radical,zdic_cached_cross_reference_radical,NETWORK_CROSS_REFERENCE_NOT_NATIONAL_STANDARD,DIRECT,main-form radical found in mapping source,水,水,85,水,15,左上包,5,⿸𠩺水,1434096224,0x557A9260,85,水,15,左上包,5,294,0,1434096224,0x557A9260,True,AGENT_STANDARD_ALIGNED_TO_8105_WITH_CROSS_REFERENCE_WHERE_NEEDED
叇,U+53C7,7751,APPLIED_RUNTIME_REPAIR_CANDIDATE,missing_approved_radical,zdic_cached_cross_reference_radical,NETWORK_CROSS_REFERENCE_NOT_NATIONAL_STANDARD,DIRECT,main-form radical found in mapping source,厶,厶,28,厶,15,左右,3,⿰云逮,477748336,0x1C79DC70,28,厶,15,左右,3,1479,0,477748336,0x1C79DC70,True,AGENT_STANDARD_ALIGNED_TO_8105_WITH_CROSS_REFERENCE_WHERE_NEEDED
墣,U+58A3,7752,APPLIED_RUNTIME_REPAIR_CANDIDATE,missing_approved_radical,zdic_cached_cross_reference_radical,NETWORK_CROSS_REFERENCE_NOT_NATIONAL_STANDARD,DIRECT,main-form radical found in mapping source,土,土,32,土,15,左右,3,⿰土菐,544844336,0x2079AA30,32,土,15,左右,3,675,0,544844336,0x2079AA30,True,AGENT_STANDARD_ALIGNED_TO_8105_WITH_CROSS_REFERENCE_WHERE_NEEDED
墦,U+58A6,7753,APPLIED_RUNTIME_REPAIR_CANDIDATE,missing_approved_radical,zdic_cached_cross_reference_radical,NETWORK_CROSS_REFERENCE_NOT_NATIONAL_STANDARD,DIRECT,main-form radical found in mapping source,土,土,32,土,15,左右,3,⿰土番,544844384,0x2079AA60,32,土,15,左右,3,678,0,544844384,0x2079AA60,True,AGENT_STANDARD_ALIGNED_TO_8105_WITH_CROSS_REFERENCE_WHERE_NEEDED
墡,U+58A1,7754,APPLIED_RUNTIME_REPAIR_CANDIDATE,missing_approved_radical,zdic_cached_cross_reference_radical,NETWORK_CROSS_REFERENCE_NOT_NATIONAL_STANDARD,DIRECT,main-form radical found in mapping source,土,土,32,土,15,左右,3,⿰土善,544844304,0x2079AA10,32,土,15,左右,3,673,0,544844304,0x2079AA10,True,AGENT_STANDARD_ALIGNED_TO_8105_WITH_CROSS_REFERENCE_WHERE_NEEDED
薁,U+8581,7756,APPLIED_RUNTIME_REPAIR_CANDIDATE,missing_approved_radical,zdic_cached_cross_reference_radical,NETWORK_CROSS_REFERENCE_NOT_NATIONAL_STANDARD,ALIAS,conservative variant or simplified radical alias,艹,艸,140,艸,15,上下,1,⿱艹奥,2356738064,0x8C78F810,140,艸,15,上下,1,1921,0,2356738064,0x8C78F810,True,AGENT_STANDARD_ALIGNED_TO_8105_WITH_CROSS_REFERENCE_WHERE_NEEDED
皞,U+769E,7793,APPLIED_RUNTIME_REPAIR_CANDIDATE,missing_approved_radical,zdic_cached_cross_reference_radical,NETWORK_CROSS_REFERENCE_NOT_NATIONAL_STANDARD,DIRECT,main-form radical found in mapping source,白,白,106,白,15,左右,3,⿰白皋,1786350048,0x6A7989E0,106,白,15,左右,3,158,0,1786350048,0x6A7989E0,True,AGENT_STANDARD_ALIGNED_TO_8105_WITH_CROSS_REFERENCE_WHERE_NEEDED
皛,U+769B,7794,APPLIED_RUNTIME_REPAIR_CANDIDATE,missing_approved_radical,zdic_cached_cross_reference_radical,NETWORK_CROSS_REFERENCE_NOT_NATIONAL_STANDARD,DIRECT,main-form radical found in mapping source,白,白,106,白,15,上下,1,⿱白㿟,1786284464,0x6A7889B0,106,白,15,上下,1,155,0,1786284464,0x6A7889B0,True,AGENT_STANDARD_ALIGNED_TO_8105_WITH_CROSS_REFERENCE_WHERE_NEEDED
鹟,U+9E5F,7798,APPLIED_RUNTIME_REPAIR_CANDIDATE,missing_approved_radical,zdic_cached_cross_reference_radical,NETWORK_CROSS_REFERENCE_NOT_NATIONAL_STANDARD,ALIAS,conservative variant or simplified radical alias,鸟,鳥,196,鳥,15,左右,3,⿰翁鸟,3296298480,0xC47985F0,196,鳥,15,左右,3,95,0,3296298480,0xC47985F0,True,AGENT_STANDARD_ALIGNED_TO_8105_WITH_CROSS_REFERENCE_WHERE_NEEDED
鲪,U+9CAA,7801,APPLIED_RUNTIME_REPAIR_CANDIDATE,missing_approved_radical,zdic_cached_cross_reference_radical,NETWORK_CROSS_REFERENCE_NOT_NATIONAL_STANDARD,ALIAS,conservative variant or simplified radical alias,鱼,魚,195,魚,15,左右,3,⿰鱼君,3279547040,0xC379EAA0,195,魚,15,左右,3,1706,0,3279547040,0xC379EAA0,True,AGENT_STANDARD_ALIGNED_TO_8105_WITH_CROSS_REFERENCE_WHERE_NEEDED
鲬,U+9CAC,7802,APPLIED_RUNTIME_REPAIR_CANDIDATE,missing_approved_radical,zdic_cached_cross_reference_radical,NETWORK_CROSS_REFERENCE_NOT_NATIONAL_STANDARD,ALIAS,conservative variant or simplified radical alias,鱼,魚,195,魚,15,左右,3,⿰鱼甬,3279547072,0xC379EAC0,195,魚,15,左右,3,1708,0,3279547072,0xC379EAC0,True,AGENT_STANDARD_ALIGNED_TO_8105_WITH_CROSS_REFERENCE_WHERE_NEEDED
觭,U+89ED,7804,APPLIED_RUNTIME_REPAIR_CANDIDATE,missing_approved_radical,zdic_cached_cross_reference_radical,NETWORK_CROSS_REFERENCE_NOT_NATIONAL_STANDARD,DIRECT,main-form radical found in mapping source,角,角,148,角,15,左右,3,⿰角奇,2491006672,0x9479BED0,148,角,15,左右,3,1005,0,2491006672,0x9479BED0,True,AGENT_STANDARD_ALIGNED_TO_8105_WITH_CROSS_REFERENCE_WHERE_NEEDED
鹢,U+9E62,7810,APPLIED_RUNTIME_REPAIR_CANDIDATE,missing_approved_radical,zdic_cached_cross_reference_radical,NETWORK_CROSS_REFERENCE_NOT_NATIONAL_STANDARD,ALIAS,conservative variant or simplified radical alias,鸟,鳥,196,鳥,15,左右,3,⿰益鸟,3296298528,0xC4798620,196,鳥,15,左右,3,98,0,3296298528,0xC4798620,True,AGENT_STANDARD_ALIGNED_TO_8105_WITH_CROSS_REFERENCE_WHERE_NEEDED
熛,U+719B,7812,APPLIED_RUNTIME_REPAIR_CANDIDATE,missing_approved_radical,zdic_cached_cross_reference_radical,NETWORK_CROSS_REFERENCE_NOT_NATIONAL_STANDARD,DIRECT,main-form radical found in mapping source,火,火,86,火,15,左右,3,⿰火票,1450817968,0x5679B9B0,86,火,15,左右,3,923,0,1450817968,0x5679B9B0,True,AGENT_STANDARD_ALIGNED_TO_8105_WITH_CROSS_REFERENCE_WHERE_NEEDED
璲,U+74B2,7833,APPLIED_RUNTIME_REPAIR_CANDIDATE,missing_approved_radical,zdic_cached_cross_reference_radical,NETWORK_CROSS_REFERENCE_NOT_NATIONAL_STANDARD,DIRECT,main-form radical found in mapping source,王,王,95,王,16,左右,3,⿰王遂,1602349856,0x5F81EB20,95,王,16,左右,3,1714,0,1602349856,0x5F81EB20,True,AGENT_STANDARD_ALIGNED_TO_8105_WITH_CROSS_REFERENCE_WHERE_NEEDED
璒,U+7492,7834,APPLIED_RUNTIME_REPAIR_CANDIDATE,missing_approved_radical,zdic_cached_cross_reference_radical,NETWORK_CROSS_REFERENCE_NOT_NATIONAL_STANDARD,DIRECT,main-form radical found in mapping source,王,王,95,王,16,左右,3,⿰王登,1602349344,0x5F81E920,95,王,16,左右,3,1682,0,1602349344,0x5F81E920,True,AGENT_STANDARD_ALIGNED_TO_8105_WITH_CROSS_REFERENCE_WHERE_NEEDED
憙,U+6199,7835,APPLIED_RUNTIME_REPAIR_CANDIDATE,missing_approved_radical,zdic_cached_cross_reference_radical,NETWORK_CROSS_REFERENCE_NOT_NATIONAL_STANDARD,DIRECT,main-form radical found in mapping source,心,心,61,心,16,上下,1,⿱喜心,1031846288,0x3D80B990,61,心,16,上下,1,921,0,1031846288,0x3D80B990,True,AGENT_STANDARD_ALIGNED_TO_8105_WITH_CROSS_REFERENCE_WHERE_NEEDED
鄹,U+9139,7837,APPLIED_RUNTIME_REPAIR_CANDIDATE,radical_resolution_blocked,approved_8105_packet,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,POSITION_RIGHT_ALIAS,right 阝 resolved to 邑 from top-level decomposition position,阝,邑,163,邑,16,左右,3,⿰聚阝,2743186320,0xA381B390,163,邑,16,左右,3,825,0,2743186320,0xA381B390,True,AGENT_STANDARD_ALIGNED_TO_8105_WITH_CROSS_REFERENCE_WHERE_NEEDED
黇,U+9EC7,7840,APPLIED_RUNTIME_REPAIR_CANDIDATE,missing_approved_radical,zdic_cached_cross_reference_radical,NETWORK_CROSS_REFERENCE_NOT_NATIONAL_STANDARD,ALIAS,conservative variant or simplified radical alias,黄,黃,201,黃,16,左右,3,⿰黄占,3380710512,0xC9818C70,201,黃,16,左右,3,199,0,3380710512,0xC9818C70,True,AGENT_STANDARD_ALIGNED_TO_8105_WITH_CROSS_REFERENCE_WHERE_NEEDED
蕗,U+8557,7842,APPLIED_RUNTIME_REPAIR_CANDIDATE,missing_approved_radical,zdic_cached_cross_reference_radical,NETWORK_CROSS_REFERENCE_NOT_NATIONAL_STANDARD,ALIAS,conservative variant or simplified radical alias,艹,艸,140,艸,16,上下,1,⿱艹路,2357261680,0x8C80F570,140,艸,16,上下,1,1879,0,2357261680,0x8C80F570,True,AGENT_STANDARD_ALIGNED_TO_8105_WITH_CROSS_REFERENCE_WHERE_NEEDED
薢,U+85A2,7843,APPLIED_RUNTIME_REPAIR_CANDIDATE,missing_approved_radical,zdic_cached_cross_reference_radical,NETWORK_CROSS_REFERENCE_NOT_NATIONAL_STANDARD,ALIAS,conservative variant or simplified radical alias,艹,艸,140,艸,16,上下,1,⿱艹解,2357262880,0x8C80FA20,140,艸,16,上下,1,1954,0,2357262880,0x8C80FA20,True,AGENT_STANDARD_ALIGNED_TO_8105_WITH_CROSS_REFERENCE_WHERE_NEEDED
橞,U+6A5E,7845,APPLIED_RUNTIME_REPAIR_CANDIDATE,missing_approved_radical,zdic_cached_cross_reference_radical,NETWORK_CROSS_REFERENCE_NOT_NATIONAL_STANDARD,DIRECT,main-form radical found in mapping source,木,木,75,木,16,左右,3,⿰木惠,1266796000,0x4B81C5E0,75,木,16,左右,3,1118,0,1266796000,0x4B81C5E0,True,AGENT_STANDARD_ALIGNED_TO_8105_WITH_CROSS_REFERENCE_WHERE_NEEDED
橑,U+6A51,7846,APPLIED_RUNTIME_REPAIR_CANDIDATE,missing_approved_radical,zdic_cached_cross_reference_radical,NETWORK_CROSS_REFERENCE_NOT_NATIONAL_STANDARD,DIRECT,main-form radical found in mapping source,木,木,75,木,16,左右,3,⿰木尞,1266795792,0x4B81C510,75,木,16,左右,3,1105,0,1266795792,0x4B81C510,True,AGENT_STANDARD_ALIGNED_TO_8105_WITH_CROSS_REFERENCE_WHERE_NEEDED
橦,U+6A66,7847,APPLIED_RUNTIME_REPAIR_CANDIDATE,missing_approved_radical,zdic_cached_cross_reference_radical,NETWORK_CROSS_REFERENCE_NOT_NATIONAL_STANDARD,DIRECT,main-form radical found in mapping source,木,木,75,木,16,左右,3,⿰木童,1266796128,0x4B81C660,75,木,16,左右,3,1126,0,1266796128,0x4B81C660,True,AGENT_STANDARD_ALIGNED_TO_8105_WITH_CROSS_REFERENCE_WHERE_NEEDED
馞,U+999E,7875,APPLIED_RUNTIME_REPAIR_CANDIDATE,missing_approved_radical,zdic_cached_cross_reference_radical,NETWORK_CROSS_REFERENCE_NOT_NATIONAL_STANDARD,DIRECT,main-form radical found in mapping source,香,香,186,香,16,左右,3,⿰香孛,3129063904,0xBA81B9E0,186,香,16,左右,3,926,0,3129063904,0xBA81B9E0,True,AGENT_STANDARD_ALIGNED_TO_8105_WITH_CROSS_REFERENCE_WHERE_NEEDED
穄,U+7A44,7876,APPLIED_RUNTIME_REPAIR_CANDIDATE,missing_approved_radical,zdic_cached_cross_reference_radical,NETWORK_CROSS_REFERENCE_NOT_NATIONAL_STANDARD,DIRECT,main-form radical found in mapping source,禾,禾,115,禾,16,左右,3,⿰禾祭,1937884224,0x7381C440,115,禾,16,左右,3,1092,0,1937884224,0x7381C440,True,AGENT_STANDARD_ALIGNED_TO_8105_WITH_CROSS_REFERENCE_WHERE_NEEDED
篯,U+7BEF,7878,APPLIED_RUNTIME_REPAIR_CANDIDATE,missing_approved_radical,zdic_cached_cross_reference_radical,NETWORK_CROSS_REFERENCE_NOT_NATIONAL_STANDARD,DIRECT,main-form radical found in mapping source,竹,竹,118,竹,16,上下,1,⿱竹钱,1988157168,0x7680DEF0,118,竹,16,上下,1,1519,0,1988157168,0x7680DEF0,True,AGENT_STANDARD_ALIGNED_TO_8105_WITH_CROSS_REFERENCE_WHERE_NEEDED
衠,U+8860,7881,APPLIED_RUNTIME_REPAIR_CANDIDATE,missing_approved_radical,zdic_cached_cross_reference_radical,NETWORK_CROSS_REFERENCE_NOT_NATIONAL_STANDARD,DIRECT,main-form radical found in mapping source,行,行,144,行,16,左中右,4,⿲彳真亍,2424448512,0x90822600,144,行,16,左中右,4,608,0,2424448512,0x90822600,True,AGENT_STANDARD_ALIGNED_TO_8105_WITH_CROSS_REFERENCE_WHERE_NEEDED
螣,U+87A3,7883,APPLIED_RUNTIME_REPAIR_CANDIDATE,missing_approved_radical,zdic_cached_cross_reference_radical,NETWORK_CROSS_REFERENCE_NOT_NATIONAL_STANDARD,DIRECT,main-form radical found in mapping source,虫,虫,142,虫,16,左右,3,⿰月䖭,2390858288,0x8E819A30,142,虫,16,左右,3,419,0,2390858288,0x8E819A30,True,AGENT_STANDARD_ALIGNED_TO_8105_WITH_CROSS_REFERENCE_WHERE_NEEDED
縢,U+7E22,7884,APPLIED_RUNTIME_REPAIR_CANDIDATE,missing_approved_radical,zdic_cached_cross_reference_radical,NETWORK_CROSS_REFERENCE_NOT_NATIONAL_STANDARD,DIRECT,main-form radical found in mapping source,糸,糸,120,糸,16,左右,3,⿰月絭,2021753376,0x78818220,120,糸,16,左右,3,34,0,2021753376,0x78818220,True,AGENT_STANDARD_ALIGNED_TO_8105_WITH_CROSS_REFERENCE_WHERE_NEEDED
鲹,U+9CB9,7889,APPLIED_RUNTIME_REPAIR_CANDIDATE,missing_approved_radical,zdic_cached_cross_reference_radical,NETWORK_CROSS_REFERENCE_NOT_NATIONAL_STANDARD,ALIAS,conservative variant or simplified radical alias,鱼,魚,195,魚,16,左右,3,⿰鱼参,3280071568,0xC381EB90,195,魚,16,左右,3,1721,0,3280071568,0xC381EB90,True,AGENT_STANDARD_ALIGNED_TO_8105_WITH_CROSS_REFERENCE_WHERE_NEEDED
糒,U+7CD2,7896,APPLIED_RUNTIME_REPAIR_CANDIDATE,missing_approved_radical,zdic_cached_cross_reference_radical,NETWORK_CROSS_REFERENCE_NOT_NATIONAL_STANDARD,DIRECT,main-form radical found in mapping source,米,米,119,米,16,左右,3,⿰米𤰇,2005003552,0x7781ED20,119,米,16,左右,3,1746,0,2005003552,0x7781ED20,True,AGENT_STANDARD_ALIGNED_TO_8105_WITH_CROSS_REFERENCE_WHERE_NEEDED
燋,U+71CB,7897,APPLIED_RUNTIME_REPAIR_CANDIDATE,missing_approved_radical,zdic_cached_cross_reference_radical,NETWORK_CROSS_REFERENCE_NOT_NATIONAL_STANDARD,DIRECT,main-form radical found in mapping source,火,火,86,火,16,左右,3,⿰火焦,1451343024,0x5681BCB0,86,火,16,左右,3,971,0,1451343024,0x5681BCB0,True,AGENT_STANDARD_ALIGNED_TO_8105_WITH_CROSS_REFERENCE_WHERE_NEEDED
熻,U+71BB,7898,APPLIED_RUNTIME_REPAIR_CANDIDATE,missing_approved_radical,zdic_cached_cross_reference_radical,NETWORK_CROSS_REFERENCE_NOT_NATIONAL_STANDARD,DIRECT,main-form radical found in mapping source,火,火,86,火,16,左右,3,⿰火翕,1451342768,0x5681BBB0,86,火,16,左右,3,955,0,1451342768,0x5681BBB0,True,AGENT_STANDARD_ALIGNED_TO_8105_WITH_CROSS_REFERENCE_WHERE_NEEDED
燊,U+71CA,7899,APPLIED_RUNTIME_REPAIR_CANDIDATE,missing_approved_radical,zdic_cached_cross_reference_radical,NETWORK_CROSS_REFERENCE_NOT_NATIONAL_STANDARD,DIRECT,main-form radical found in mapping source,火,火,86,火,16,上下,1,⿱焱木,1451277472,0x5680BCA0,86,火,16,上下,1,970,0,1451277472,0x5680BCA0,True,AGENT_STANDARD_ALIGNED_TO_8105_WITH_CROSS_REFERENCE_WHERE_NEEDED
燚,U+71DA,7900,APPLIED_RUNTIME_REPAIR_CANDIDATE,missing_approved_radical,zdic_cached_cross_reference_radical,NETWORK_CROSS_REFERENCE_NOT_NATIONAL_STANDARD,DIRECT,main-form radical found in mapping source,火,火,86,火,16,上下,1,⿱炏炏,1451277728,0x5680BDA0,86,火,16,上下,1,986,0,1451277728,0x5680BDA0,True,AGENT_STANDARD_ALIGNED_TO_8105_WITH_CROSS_REFERENCE_WHERE_NEEDED
燏,U+71CF,7901,APPLIED_RUNTIME_REPAIR_CANDIDATE,missing_approved_radical,zdic_cached_cross_reference_radical,NETWORK_CROSS_REFERENCE_NOT_NATIONAL_STANDARD,DIRECT,main-form radical found in mapping source,火,火,86,火,16,左右,3,⿰火矞,1451343088,0x5681BCF0,86,火,16,左右,3,975,0,1451343088,0x5681BCF0,True,AGENT_STANDARD_ALIGNED_TO_8105_WITH_CROSS_REFERENCE_WHERE_NEEDED
濩,U+6FE9,7902,APPLIED_RUNTIME_REPAIR_CANDIDATE,missing_approved_radical,zdic_cached_cross_reference_radical,NETWORK_CROSS_REFERENCE_NOT_NATIONAL_STANDARD,ALIAS,conservative variant or simplified radical alias,氵,水,85,水,16,左右,3,⿰氵蒦,1434558096,0x55819E90,85,水,16,左右,3,489,0,1434558096,0x55819E90,True,AGENT_STANDARD_ALIGNED_TO_8105_WITH_CROSS_REFERENCE_WHERE_NEEDED
濋,U+6FCB,7903,APPLIED_RUNTIME_REPAIR_CANDIDATE,missing_approved_radical,zdic_cached_cross_reference_radical,NETWORK_CROSS_REFERENCE_NOT_NATIONAL_STANDARD,ALIAS,conservative variant or simplified radical alias,氵,水,85,水,16,左右,3,⿰氵楚,1434557616,0x55819CB0,85,水,16,左右,3,459,0,1434557616,0x55819CB0,True,AGENT_STANDARD_ALIGNED_TO_8105_WITH_CROSS_REFERENCE_WHERE_NEEDED
澪,U+6FAA,7904,APPLIED_RUNTIME_REPAIR_CANDIDATE,missing_approved_radical,zdic_cached_cross_reference_radical,NETWORK_CROSS_REFERENCE_NOT_NATIONAL_STANDARD,ALIAS,conservative variant or simplified radical alias,氵,水,85,水,16,左右,3,⿰氵零,1434557088,0x55819AA0,85,水,16,左右,3,426,0,1434557088,0x55819AA0,True,AGENT_STANDARD_ALIGNED_TO_8105_WITH_CROSS_REFERENCE_WHERE_NEEDED
澽,U+6FBD,7905,APPLIED_RUNTIME_REPAIR_CANDIDATE,missing_approved_radical,zdic_cached_cross_reference_radical,NETWORK_CROSS_REFERENCE_NOT_NATIONAL_STANDARD,ALIAS,conservative variant or simplified radical alias,氵,水,85,水,16,左右,3,⿰氵豦,1434557392,0x55819BD0,85,水,16,左右,3,445,0,1434557392,0x55819BD0,True,AGENT_STANDARD_ALIGNED_TO_8105_WITH_CROSS_REFERENCE_WHERE_NEEDED
翯,U+7FEF,7915,APPLIED_RUNTIME_REPAIR_CANDIDATE,missing_approved_radical,zdic_cached_cross_reference_radical,NETWORK_CROSS_REFERENCE_NOT_NATIONAL_STANDARD,DIRECT,main-form radical found in mapping source,羽,羽,124,羽,16,上下,1,⿱羽高,2088804080,0x7C809EF0,124,羽,16,上下,1,495,0,2088804080,0x7C809EF0,True,AGENT_STANDARD_ALIGNED_TO_8105_WITH_CROSS_REFERENCE_WHERE_NEEDED
