character,unicode_codepoint,standard_rank,status,merge_status,approved_basis,approved_radical,approved_canonical_radical,approved_radical_resolution,approved_radix,approved_strokes,approved_agent_structure,approved_agent_struct_type,approved_decomposition,current_cnbe,current_cnbe_hex,current_radix,current_radix_name,current_strokes,current_struct_name,current_struct_type,current_index,current_ext,proposed_cnbe,proposed_cnbe_hex,proposed_radix,proposed_radix_name,proposed_canonical_radical,proposed_strokes,proposed_struct_type,proposed_struct_name,proposed_index,proposed_ext,roundtrip_pass,decoded_radix,decoded_strokes,decoded_struct_type,decoded_index,decoded_ext,write_gate,block_reason,block_detail
㘎,U+360E,7936,DRY_RUN_BLOCKED,,,,,,,,左右,3,,,,,,,,,,,,,,,,,,,,,,,,,,,NO_WRITE_DRY_RUN_ONLY,missing_current_model_row,No current CNBE32 index/ext can be preserved.
𬭳,U+2CB73,7937,DRY_RUN_BLOCKED,,,,,,,,左右,3,,,,,,,,,,,,,,,,,,,,,,,,,,,NO_WRITE_DRY_RUN_ONLY,missing_current_model_row,No current CNBE32 index/ext can be preserved.
镤,U+9564,7938,DRY_RUN_READY,CURRENT_MODEL_STRUCTURE_REPAIR_CANDIDATE,HUMAN_CONFIRMED_HANZI_DECOMP_V03,钅,金,ALIAS,167,17,左右,3,⿰钅菐,1469445696,0x5795F640,87,爪,18,full-wrap,11,1892,0,2810836544,0xA789F640,167,钅,金,17,3,左右,1892,0,True,167,17,3,1892,0,NO_WRITE_DRY_RUN_ONLY,,
𬭶,U+2CB76,7939,DRY_RUN_BLOCKED,,,,,,,,左右,3,,,,,,,,,,,,,,,,,,,,,,,,,,,NO_WRITE_DRY_RUN_ONLY,missing_current_model_row,No current CNBE32 index/ext can be preserved.
𫔍,U+2B50D,7940,DRY_RUN_BLOCKED,,,,,,,,左右,3,,,,,,,,,,,,,,,,,,,,,,,,,,,NO_WRITE_DRY_RUN_ONLY,missing_current_model_row,No current CNBE32 index/ext can be preserved.
镥,U+9565,7941,DRY_RUN_READY,CURRENT_MODEL_STRUCTURE_REPAIR_CANDIDATE,HUMAN_CONFIRMED_HANZI_DECOMP_V03,钅,金,ALIAS,167,17,左右,3,⿰钅鲁,1486779984,0x589E7650,88,父,19,triangle,12,1893,0,2810836560,0xA789F650,167,钅,金,17,3,左右,1893,0,True,167,17,3,1893,0,NO_WRITE_DRY_RUN_ONLY,,
镨,U+9568,7942,DRY_RUN_READY,CURRENT_MODEL_STRUCTURE_REPAIR_CANDIDATE,HUMAN_CONFIRMED_HANZI_DECOMP_V03,钅,金,ALIAS,167,17,左右,3,⿰钅普,1538356864,0x5BB17680,91,片,22,left-mid-right,2,1896,0,2810836608,0xA789F680,167,钅,金,17,3,左右,1896,0,True,167,17,3,1896,0,NO_WRITE_DRY_RUN_ONLY,,
𬭸,U+2CB78,7943,DRY_RUN_BLOCKED,,,,,,,,左右,3,,,,,,,,,,,,,,,,,,,,,,,,,,,NO_WRITE_DRY_RUN_ONLY,missing_current_model_row,No current CNBE32 index/ext can be preserved.
𨱔,U+28C54,7944,DRY_RUN_BLOCKED,,,,,,,,左右,3,,,,,,,,,,,,,,,,,,,,,,,,,,,NO_WRITE_DRY_RUN_ONLY,missing_current_model_row,No current CNBE32 index/ext can be preserved.
𬭼,U+2CB7C,7945,DRY_RUN_BLOCKED,,,,,,,,左右,3,,,,,,,,,,,,,,,,,,,,,,,,,,,NO_WRITE_DRY_RUN_ONLY,missing_current_model_row,No current CNBE32 index/ext can be preserved.
𫔎,U+2B50E,7946,DRY_RUN_BLOCKED,,,,,,,,左右,3,,,,,,,,,,,,,,,,,,,,,,,,,,,NO_WRITE_DRY_RUN_ONLY,missing_current_model_row,No current CNBE32 index/ext can be preserved.
矰,U+77F0,7947,DRY_RUN_BLOCKED,,,,,,,,左右,3,,626892544,,,,,,,,,,,,,,,,,,,,,,,,,NO_WRITE_DRY_RUN_ONLY,missing_approved_radical,Approved packet has no radical for CNBE32 radix.
穙,U+7A59,7948,DRY_RUN_BLOCKED,,,,,,,,左右,3,,205669776,,,,,,,,,,,,,,,,,,,,,,,,,NO_WRITE_DRY_RUN_ONLY,missing_approved_radical,Approved packet has no radical for CNBE32 radix.
穜,U+7A5C,7949,DRY_RUN_BLOCKED,,,,,,,,左右,3,,257672640,,,,,,,,,,,,,,,,,,,,,,,,,NO_WRITE_DRY_RUN_ONLY,missing_approved_radical,Approved packet has no radical for CNBE32 radix.
穟,U+7A5F,7950,DRY_RUN_BLOCKED,,,,,,,,左右,3,,309675504,,,,,,,,,,,,,,,,,,,,,,,,,NO_WRITE_DRY_RUN_ONLY,missing_approved_radical,Approved packet has no radical for CNBE32 radix.
簕,U+7C15,7951,DRY_RUN_BLOCKED,,,,,,,,上下,1,,479420752,,,,,,,,,,,,,,,,,,,,,,,,,NO_WRITE_DRY_RUN_ONLY,missing_approved_radical,Approved packet has no radical for CNBE32 radix.
簃,U+7C03,7952,DRY_RUN_BLOCKED,,,,,,,,上下,1,,184082480,,,,,,,,,,,,,,,,,,,,,,,,,NO_WRITE_DRY_RUN_ONLY,missing_approved_radical,Approved packet has no radical for CNBE32 radix.
簏,U+7C0F,7953,DRY_RUN_READY,CURRENT_MODEL_STRUCTURE_REPAIR_CANDIDATE,HUMAN_CONFIRMED_HANZI_DECOMP_V03,⺮,竹,ALIAS,118,17,上下,1,⿱竹鹿,375415024,0x166060F0,22,匚,12,single,0,1551,0,1988681968,0x7688E0F0,118,⺮,竹,17,1,上下,1551,0,True,118,17,1,1551,0,NO_WRITE_DRY_RUN_ONLY,,
儦,U+5126,7954,DRY_RUN_BLOCKED,,,,,,,,左右,3,,2768777824,,,,,,,,,,,,,,,,,,,,,,,,,NO_WRITE_DRY_RUN_ONLY,missing_approved_radical,Approved packet has no radical for CNBE32 radix.
魋,U+9B4B,7955,DRY_RUN_BLOCKED,,,,,,,,左下包,8,,1683018928,,,,,,,,,,,,,,,,,,,,,,,,,NO_WRITE_DRY_RUN_ONLY,missing_approved_radical,Approved packet has no radical for CNBE32 radix.
斶,U+65B6,7956,DRY_RUN_BLOCKED,,,,,,,,左右,3,,1339456352,,,,,,,,,,,,,,,,,,,,,,,,,NO_WRITE_DRY_RUN_ONLY,missing_approved_radical,Approved packet has no radical for CNBE32 radix.
艚,U+825A,7957,DRY_RUN_READY,CURRENT_MODEL_STRUCTURE_REPAIR_CANDIDATE,HUMAN_CONFIRMED_HANZI_DECOMP_V03,舟,舟,DIRECT,137,17,左右,3,⿰舟曹,2271102368,0x875E45A0,135,舌,11,triangle,12,1114,0,2307507616,0x8989C5A0,137,舟,舟,17,3,左右,1114,0,True,137,17,3,1114,0,NO_WRITE_DRY_RUN_ONLY,,
𬸪,U+2CE2A,7958,DRY_RUN_BLOCKED,,,,,,,,左右,3,,,,,,,,,,,,,,,,,,,,,,,,,,,NO_WRITE_DRY_RUN_ONLY,missing_current_model_row,No current CNBE32 index/ext can be preserved.
谿,U+8C3F,7959,DRY_RUN_READY,CURRENT_MODEL_STRUCTURE_REPAIR_CANDIDATE,HUMAN_CONFIRMED_HANZI_DECOMP_V03,谷,谷,DIRECT,150,17,左右,3,⿰奚谷,1679123440,0x641563F0,100,生,2,left-wrap,10,1599,0,2525619184,0x9689E3F0,150,谷,谷,17,3,左右,1599,0,True,150,17,3,1599,0,NO_WRITE_DRY_RUN_ONLY,,
䲠,U+4CA0,7960,DRY_RUN_BLOCKED,,,,,,,,左右,3,,,,,,,,,,,,,,,,,,,,,,,,,,,NO_WRITE_DRY_RUN_ONLY,missing_current_model_row,No current CNBE32 index/ext can be preserved.
𬶟,U+2CD9F,7961,DRY_RUN_BLOCKED,,,,,,,,左右,3,,,,,,,,,,,,,,,,,,,,,,,,,,,NO_WRITE_DRY_RUN_ONLY,missing_current_model_row,No current CNBE32 index/ext can be preserved.
鲾,U+9CBE,7962,DRY_RUN_BLOCKED,,,,,,,,左右,3,,726428640,,,,,,,,,,,,,,,,,,,,,,,,,NO_WRITE_DRY_RUN_ONLY,missing_approved_radical,Approved packet has no radical for CNBE32 radix.
𬶠,U+2CDA0,7963,DRY_RUN_BLOCKED,,,,,,,,左右,3,,,,,,,,,,,,,,,,,,,,,,,,,,,NO_WRITE_DRY_RUN_ONLY,missing_current_model_row,No current CNBE32 index/ext can be preserved.
鲿,U+9CBF,7964,DRY_RUN_BLOCKED,,,,,,,,左右,3,,743762928,,,,,,,,,,,,,,,,,,,,,,,,,NO_WRITE_DRY_RUN_ONLY,missing_approved_radical,Approved packet has no radical for CNBE32 radix.
鳁,U+9CC1,7965,DRY_RUN_BLOCKED,,,,,,,,左右,3,,778431504,,,,,,,,,,,,,,,,,,,,,,,,,NO_WRITE_DRY_RUN_ONLY,missing_approved_radical,Approved packet has no radical for CNBE32 radix.
鳂,U+9CC2,7966,DRY_RUN_BLOCKED,,,,,,,,左右,3,,795765792,,,,,,,,,,,,,,,,,,,,,,,,,NO_WRITE_DRY_RUN_ONLY,missing_approved_radical,Approved packet has no radical for CNBE32 radix.
鳈,U+9CC8,7967,DRY_RUN_BLOCKED,,,,,,,,左右,3,,899345536,,,,,,,,,,,,,,,,,,,,,,,,,NO_WRITE_DRY_RUN_ONLY,missing_approved_radical,Approved packet has no radical for CNBE32 radix.
鳉,U+9CC9,7968,DRY_RUN_BLOCKED,,,,,,,,左右,3,,916679824,,,,,,,,,,,,,,,,,,,,,,,,,NO_WRITE_DRY_RUN_ONLY,missing_approved_radical,Approved packet has no radical for CNBE32 radix.
獯,U+736F,7969,DRY_RUN_READY,CURRENT_MODEL_STRUCTURE_REPAIR_CANDIDATE,HUMAN_CONFIRMED_HANZI_DECOMP_V03,犭,犬,ALIAS,94,17,左右,3,⿰犭熏,2821281520,0xA82956F0,168,長,5,left-mid-right,2,1391,0,1586091760,0x5E89D6F0,94,犭,犬,17,3,左右,1391,0,True,94,17,3,1391,0,NO_WRITE_DRY_RUN_ONLY,,
䗪,U+45EA,7970,DRY_RUN_BLOCKED,,,,,,,,左上包,5,,,,,,,,,,,,,,,,,,,,,,,,,,,NO_WRITE_DRY_RUN_ONLY,missing_current_model_row,No current CNBE32 index/ext can be preserved.
馘,U+9998,7971,DRY_RUN_READY,CURRENT_MODEL_STRUCTURE_REPAIR_CANDIDATE,HUMAN_CONFIRMED_HANZI_DECOMP_V03,首,首,DIRECT,185,17,左右,3,⿰首或,1565276544,0x5D4C3980,93,牛,9,top-wrap,8,920,0,3112810880,0xB989B980,185,首,首,17,3,左右,920,0,True,185,17,3,920,0,NO_WRITE_DRY_RUN_ONLY,,
襕,U+8955,7972,DRY_RUN_BLOCKED,,,,,,,,左右,3,,3539645776,,,,,,,,,,,,,,,,,,,,,,,,,NO_WRITE_DRY_RUN_ONLY,missing_approved_radical,Approved packet has no radical for CNBE32 radix.
襚,U+895A,7973,DRY_RUN_BLOCKED,,,,,,,,左右,3,,19740064,,,,,,,,,,,,,,,,,,,,,,,,,NO_WRITE_DRY_RUN_ONLY,missing_approved_radical,Approved packet has no radical for CNBE32 radix.
𬶨,U+2CDA8,7974,DRY_RUN_BLOCKED,,,,,,,,上下,1,,,,,,,,,,,,,,,,,,,,,,,,,,,NO_WRITE_DRY_RUN_ONLY,missing_current_model_row,No current CNBE32 index/ext can be preserved.
螱,U+87B1,7975,DRY_RUN_BLOCKED,,,,,,,,上下,1,,74488592,,,,,,,,,,,,,,,,,,,,,,,,,NO_WRITE_DRY_RUN_ONLY,missing_approved_radical,Approved packet has no radical for CNBE32 radix.
甓,U+7513,7976,DRY_RUN_READY,CURRENT_MODEL_STRUCTURE_REPAIR_CANDIDATE,HUMAN_CONFIRMED_HANZI_DECOMP_V03,瓦,瓦,DIRECT,98,17,上下,1,⿱辟瓦,2696114480,0xA0B37130,160,辛,22,top-right-wrap,6,1811,0,1653141808,0x6288F130,98,瓦,瓦,17,1,上下,1811,0,True,98,17,1,1811,0,NO_WRITE_DRY_RUN_ONLY,,
嬬,U+5B2C,7977,DRY_RUN_BLOCKED,,,,,,,,左右,3,,2747978432,,,,,,,,,,,,,,,,,,,,,,,,,NO_WRITE_DRY_RUN_ONLY,missing_approved_radical,Approved packet has no radical for CNBE32 radix.
嬥,U+5B25,7978,DRY_RUN_BLOCKED,,,,,,,,左右,3,,2627064400,,,,,,,,,,,,,,,,,,,,,,,,,NO_WRITE_DRY_RUN_ONLY,missing_approved_radical,Approved packet has no radical for CNBE32 radix.
𦈡,U+26221,7979,DRY_RUN_BLOCKED,,,,,,,,左右,3,,,,,,,,,,,,,,,,,,,,,,,,,,,NO_WRITE_DRY_RUN_ONLY,missing_current_model_row,No current CNBE32 index/ext can be preserved.
𫄸,U+2B138,7980,DRY_RUN_BLOCKED,,,,,,,,左右,3,,,,,,,,,,,,,,,,,,,,,,,,,,,NO_WRITE_DRY_RUN_ONLY,missing_current_model_row,No current CNBE32 index/ext can be preserved.
瓀,U+74C0,7981,DRY_RUN_BLOCKED,,,,,,,,左右,3,,1292430336,,,,,,,,,,,,,,,,,,,,,,,,,NO_WRITE_DRY_RUN_ONLY,missing_approved_radical,Approved packet has no radical for CNBE32 radix.
釐,U+91D0,7982,DRY_RUN_READY,CURRENT_MODEL_STRUCTURE_CONFIRMED,HUMAN_CONFIRMED_HANZI_DECOMP_V03,里,里,DIRECT,166,18,左上包,5,⿸𠩺里,453688576,0x1B0ABD00,27,厂,1,top-left-wrap,5,976,0,2794634496,0xA692BD00,166,里,里,18,5,左上包,976,0,True,166,18,5,976,0,NO_WRITE_DRY_RUN_ONLY,,
鬶,U+9B36,7983,DRY_RUN_BLOCKED,,,,,,,,上下,1,,1336103776,,,,,,,,,,,,,,,,,,,,,,,,,NO_WRITE_DRY_RUN_ONLY,missing_approved_radical,Approved packet has no radical for CNBE32 radix.
爇,U+7207,7984,DRY_RUN_READY,CURRENT_MODEL_STRUCTURE_REPAIR_CANDIDATE,HUMAN_CONFIRMED_HANZI_DECOMP_V03,灬,火,ALIAS,86,18,上下,1,⿱艹熱,378224752,0x168B4070,22,匚,17,top-right-wrap,6,1031,0,1452327024,0x5690C070,86,灬,火,18,1,上下,1031,0,True,86,18,1,1031,0,NO_WRITE_DRY_RUN_ONLY,,
鞳,U+97B3,7985,DRY_RUN_BLOCKED,,,,,,,,左右,3,,614603568,,,,,,,,,,,,,,,,,,,,,,,,,NO_WRITE_DRY_RUN_ONLY,missing_approved_radical,Approved packet has no radical for CNBE32 radix.
鞮,U+97AE,7986,DRY_RUN_READY,CURRENT_MODEL_STRUCTURE_REPAIR_CANDIDATE,HUMAN_CONFIRMED_HANZI_DECOMP_V03,革,革,DIRECT,177,18,左右,3,⿰革是,528358112,0x1F7E1AE0,31,囗,15,triangle,12,430,0,2979109600,0xB1919AE0,177,革,革,18,3,左右,430,0,True,177,18,3,430,0,NO_WRITE_DRY_RUN_ONLY,,
𬟁,U+2C7C1,7987,DRY_RUN_BLOCKED,,,,,,,,上下,1,,,,,,,,,,,,,,,,,,,,,,,,,,,NO_WRITE_DRY_RUN_ONLY,missing_current_model_row,No current CNBE32 index/ext can be preserved.
藟,U+85DF,7988,DRY_RUN_BLOCKED,,,,,,,,上下,1,,3026845168,,,,,,,,,,,,,,,,,,,,,,,,,NO_WRITE_DRY_RUN_ONLY,missing_approved_radical,Approved packet has no radical for CNBE32 radix.
藦,U+85E6,7989,DRY_RUN_BLOCKED,,,,,,,,上下,1,,3148185184,,,,,,,,,,,,,,,,,,,,,,,,,NO_WRITE_DRY_RUN_ONLY,missing_approved_radical,Approved packet has no radical for CNBE32 radix.
藨,U+85E8,7990,DRY_RUN_READY,CURRENT_MODEL_STRUCTURE_REPAIR_CANDIDATE,HUMAN_CONFIRMED_HANZI_DECOMP_V03,艹,艸,ALIAS,140,18,上下,1,⿱艹麃,3182853760,0xBDB67E80,189,高,22,triangle,12,2024,0,2358312576,0x8C90FE80,140,艹,艸,18,1,上下,2024,0,True,140,18,1,2024,0,NO_WRITE_DRY_RUN_ONLY,,
鹲,U+9E72,7991,DRY_RUN_BLOCKED,,,,,,,,左右,3,,861472544,,,,,,,,,,,,,,,,,,,,,,,,,NO_WRITE_DRY_RUN_ONLY,missing_approved_radical,Approved packet has no radical for CNBE32 radix.
檫,U+6AAB,7992,DRY_RUN_READY,CURRENT_MODEL_STRUCTURE_REPAIR_CANDIDATE,HUMAN_CONFIRMED_HANZI_DECOMP_V03,木,木,DIRECT,75,18,左右,3,⿰木察,1086573232,0x40C3CAB0,64,手,24,bottom-left-wrap,7,1195,0,1267845808,0x4B91CAB0,75,木,木,18,3,左右,1195,0,True,75,18,3,1195,0,NO_WRITE_DRY_RUN_ONLY,,
黡,U+9EE1,7993,DRY_RUN_BLOCKED,,,,,,,,左上包,5,,2733411856,,,,,,,,,,,,,,,,,,,,,,,,,NO_WRITE_DRY_RUN_ONLY,missing_approved_radical,Approved packet has no radical for CNBE32 radix.
礞,U+791E,7994,DRY_RUN_READY,CURRENT_MODEL_STRUCTURE_CONFIRMED,HUMAN_CONFIRMED_HANZI_DECOMP_V03,石,石,DIRECT,112,18,左右,3,⿰石蒙,2098770400,0x7D18B1E0,125,老,3,left-right,1,798,0,1888596448,0x7091B1E0,112,石,石,18,3,左右,798,0,True,112,18,3,798,0,NO_WRITE_DRY_RUN_ONLY,,
礌,U+790C,7995,DRY_RUN_BLOCKED,,,,,,,,左右,3,,1803858112,,,,,,,,,,,,,,,,,,,,,,,,,NO_WRITE_DRY_RUN_ONLY,missing_approved_radical,Approved packet has no radical for CNBE32 radix.
𥖨,U+255A8,7996,DRY_RUN_BLOCKED,,,,,,,,左右,3,,,,,,,,,,,,,,,,,,,,,,,,,,,NO_WRITE_DRY_RUN_ONLY,missing_current_model_row,No current CNBE32 index/ext can be preserved.
蹢,U+8E62,7997,DRY_RUN_BLOCKED,,,,,,,,左右,3,,95782432,,,,,,,,,,,,,,,,,,,,,,,,,NO_WRITE_DRY_RUN_ONLY,missing_approved_radical,Approved packet has no radical for CNBE32 radix.
蹜,U+8E5C,7998,DRY_RUN_BLOCKED,,,,,,,,左右,3,,3582100928,,,,,,,,,,,,,,,,,,,,,,,,,NO_WRITE_DRY_RUN_ONLY,missing_approved_radical,Approved packet has no radical for CNBE32 radix.
蟫,U+87EB,7999,DRY_RUN_BLOCKED,,,,,,,,左右,3,,1045667504,,,,,,,,,,,,,,,,,,,,,,,,,NO_WRITE_DRY_RUN_ONLY,missing_approved_radical,Approved packet has no radical for CNBE32 radix.
䗴,U+45F4,8000,DRY_RUN_BLOCKED,,,,,,,,左右,3,,,,,,,,,,,,,,,,,,,,,,,,,,,NO_WRITE_DRY_RUN_ONLY,missing_current_model_row,No current CNBE32 index/ext can be preserved.
嚚,U+569A,8001,DRY_RUN_BLOCKED,,,,,,,,上中下,2,,1058179488,,,,,,,,,,,,,,,,,,,,,,,,,NO_WRITE_DRY_RUN_ONLY,missing_approved_radical,Approved packet has no radical for CNBE32 radix.
髃,U+9AC3,8002,DRY_RUN_BLOCKED,,,,,,,,左右,3,,3001830448,,,,,,,,,,,,,,,,,,,,,,,,,NO_WRITE_DRY_RUN_ONLY,missing_approved_radical,Approved packet has no radical for CNBE32 radix.
镮,U+956E,8003,DRY_RUN_BLOCKED,,,,,,,,左右,3,,1642362592,,,,,,,,,,,,,,,,,,,,,,,,,NO_WRITE_DRY_RUN_ONLY,missing_approved_radical,Approved packet has no radical for CNBE32 radix.
镱,U+9571,8004,DRY_RUN_READY,CURRENT_MODEL_STRUCTURE_REPAIR_CANDIDATE,HUMAN_CONFIRMED_HANZI_DECOMP_V03,钅,金,ALIAS,167,18,左右,3,⿰钅意,1694365456,0x64FDF710,100,生,31,full-wrap,11,1905,0,2811361040,0xA791F710,167,钅,金,18,3,左右,1905,0,True,167,18,3,1905,0,NO_WRITE_DRY_RUN_ONLY,,
酂,U+9142,8005,DRY_RUN_BLOCKED,,,,,,,,左右,3,,1668494368,,,,,,,,,,,,,,,,,,,,,,,,,NO_WRITE_DRY_RUN_ONLY,missing_approved_radical,Approved packet has no radical for CNBE32 radix.
馧,U+99A7,8006,DRY_RUN_BLOCKED,,,,,,,,左右,3,,1824864880,,,,,,,,,,,,,,,,,,,,,,,,,NO_WRITE_DRY_RUN_ONLY,missing_approved_radical,Approved packet has no radical for CNBE32 radix.
簠,U+7C20,8007,DRY_RUN_BLOCKED,,,,,,,,上下,1,,669671936,,,,,,,,,,,,,,,,,,,,,,,,,NO_WRITE_DRY_RUN_ONLY,missing_approved_radical,Approved packet has no radical for CNBE32 radix.
簝,U+7C1D,8008,DRY_RUN_BLOCKED,,,,,,,,上下,1,,617669072,,,,,,,,,,,,,,,,,,,,,,,,,NO_WRITE_DRY_RUN_ONLY,missing_approved_radical,Approved packet has no radical for CNBE32 radix.
簰,U+7C30,8009,DRY_RUN_BLOCKED,,,,,,,,上下,1,,930341632,,,,,,,,,,,,,,,,,,,,,,,,,NO_WRITE_DRY_RUN_ONLY,missing_approved_radical,Approved packet has no radical for CNBE32 radix.
鼫,U+9F2B,8010,DRY_RUN_BLOCKED,,,,,,,,左右,3,,374510256,,,,,,,,,,,,,,,,,,,,,,,,,NO_WRITE_DRY_RUN_ONLY,missing_approved_radical,Approved packet has no radical for CNBE32 radix.
鼩,U+9F29,8011,DRY_RUN_READY,CURRENT_MODEL_STRUCTURE_REPAIR_CANDIDATE,HUMAN_CONFIRMED_HANZI_DECOMP_V03,鼠,鼠,DIRECT,208,18,左右,3,⿰鼠句,339841680,0x14419290,20,勹,8,up-down,3,297,0,3499201168,0xD0919290,208,鼠,鼠,18,3,左右,297,0,True,208,18,3,297,0,NO_WRITE_DRY_RUN_ONLY,,
皦,U+76A6,8012,DRY_RUN_READY,CURRENT_MODEL_STRUCTURE_REPAIR_CANDIDATE,HUMAN_CONFIRMED_HANZI_DECOMP_V03,白,白,DIRECT,106,18,左右,3,⿰白敫,2276657760,0x87B30A60,135,舌,22,top-right-wrap,6,166,0,1787923040,0x6A918A60,106,白,白,18,3,左右,166,0,True,106,18,3,166,0,NO_WRITE_DRY_RUN_ONLY,,
臑,U+81D1,8013,DRY_RUN_BLOCKED,,,,,,,,左右,3,,3572153616,,,,,,,,,,,,,,,,,,,,,,,,,NO_WRITE_DRY_RUN_ONLY,missing_approved_radical,Approved packet has no radical for CNBE32 radix.
䲢,U+4CA2,8014,DRY_RUN_BLOCKED,,,,,,,,左右,3,,,,,,,,,,,,,,,,,,,,,,,,,,,NO_WRITE_DRY_RUN_ONLY,missing_current_model_row,No current CNBE32 index/ext can be preserved.
鳑,U+9CD1,8015,DRY_RUN_READY,CURRENT_MODEL_STRUCTURE_CONFIRMED,HUMAN_CONFIRMED_HANZI_DECOMP_V03,鱼,魚,ALIAS,195,18,左右,3,⿰鱼旁,1054928144,0x3EE0ED10,62,戈,28,left-right,1,1745,0,3281120528,0xC391ED10,195,鱼,魚,18,3,左右,1745,0,True,195,18,3,1745,0,NO_WRITE_DRY_RUN_ONLY,,
鳒,U+9CD2,8016,DRY_RUN_BLOCKED,,,,,,,,左右,3,,1072262432,,,,,,,,,,,,,,,,,,,,,,,,,NO_WRITE_DRY_RUN_ONLY,missing_approved_radical,Approved packet has no radical for CNBE32 radix.
鹱,U+9E71,8017,DRY_RUN_READY,CURRENT_MODEL_STRUCTURE_CONFIRMED,HUMAN_CONFIRMED_HANZI_DECOMP_V03,鸟,鳥,ALIAS,196,18,左右,3,⿰鸟蒦,844138256,0x32508710,50,巾,10,left-right,1,113,0,3297871632,0xC4918710,196,鸟,鳥,18,3,左右,113,0,True,196,18,3,113,0,NO_WRITE_DRY_RUN_ONLY,,
鹯,U+9E6F,8018,DRY_RUN_BLOCKED,,,,,,,,左右,3,,809895664,,,,,,,,,,,,,,,,,,,,,,,,,NO_WRITE_DRY_RUN_ONLY,missing_approved_radical,Approved packet has no radical for CNBE32 radix.
癗,U+7657,8019,DRY_RUN_BLOCKED,,,,,,,,左上包,5,,942310768,,,,,,,,,,,,,,,,,,,,,,,,,NO_WRITE_DRY_RUN_ONLY,missing_approved_radical,Approved packet has no radical for CNBE32 radix.
𦒍,U+2648D,8020,DRY_RUN_BLOCKED,,,,,,,,左右,3,,,,,,,,,,,,,,,,,,,,,,,,,,,NO_WRITE_DRY_RUN_ONLY,missing_current_model_row,No current CNBE32 index/ext can be preserved.
旞,U+65DE,8021,DRY_RUN_BLOCKED,,,,,,,,左右,3,,1998618080,,,,,,,,,,,,,,,,,,,,,,,,,NO_WRITE_DRY_RUN_ONLY,missing_approved_radical,Approved packet has no radical for CNBE32 radix.
翷,U+7FF7,8022,DRY_RUN_BLOCKED,,,,,,,,左右,3,,2795904880,,,,,,,,,,,,,,,,,,,,,,,,,NO_WRITE_DRY_RUN_ONLY,missing_approved_radical,Approved packet has no radical for CNBE32 radix.
冁,U+5181,8023,DRY_RUN_BLOCKED,,,丷,,,,18,左右,3,,720386064,,,,,,,897,,,,,,,,,,,,,,,,,,NO_WRITE_DRY_RUN_ONLY,radical_resolution_blocked,component-like label; no conservative modern radical code assignment in this phase.
䎖,U+4396,8024,DRY_RUN_BLOCKED,,,,,,,,左右,3,,,,,,,,,,,,,,,,,,,,,,,,,,,NO_WRITE_DRY_RUN_ONLY,missing_current_model_row,No current CNBE32 index/ext can be preserved.
瀔,U+7014,8025,DRY_RUN_BLOCKED,,,,,,,,左右,3,,2775621952,,,,,,,,,,,,,,,,,,,,,,,,,NO_WRITE_DRY_RUN_ONLY,missing_approved_radical,Approved packet has no radical for CNBE32 radix.
瀍,U+700D,8026,DRY_RUN_BLOCKED,,,,,,,,左右,3,,2654707920,,,,,,,,,,,,,,,,,,,,,,,,,NO_WRITE_DRY_RUN_ONLY,missing_approved_radical,Approved packet has no radical for CNBE32 radix.
瀌,U+700C,8027,DRY_RUN_BLOCKED,,,,,,,,左右,3,,2637373632,,,,,,,,,,,,,,,,,,,,,,,,,NO_WRITE_DRY_RUN_ONLY,missing_approved_radical,Approved packet has no radical for CNBE32 radix.
襜,U+895C,8028,DRY_RUN_BLOCKED,,,,,,,,左右,3,,54408640,,,,,,,,,,,,,,,,,,,,,,,,,NO_WRITE_DRY_RUN_ONLY,missing_approved_radical,Approved packet has no radical for CNBE32 radix.
䴙,U+4D19,8029,DRY_RUN_BLOCKED,,,,,,,,左右,3,,,,,,,,,,,,,,,,,,,,,,,,,,,NO_WRITE_DRY_RUN_ONLY,missing_current_model_row,No current CNBE32 index/ext can be preserved.
𬙊,U+2C64A,8030,DRY_RUN_BLOCKED,,,,,,,,左右,3,,,,,,,,,,,,,,,,,,,,,,,,,,,NO_WRITE_DRY_RUN_ONLY,missing_current_model_row,No current CNBE32 index/ext can be preserved.
嚭,U+56AD,8031,DRY_RUN_BLOCKED,,,,,,,,左右,3,,1387104976,,,,,,,,,,,,,,,,,,,,,,,,,NO_WRITE_DRY_RUN_ONLY,missing_approved_radical,Approved packet has no radical for CNBE32 radix.
㰀,U+3C00,8032,DRY_RUN_BLOCKED,,,,,,,,左右,3,,,,,,,,,,,,,,,,,,,,,,,,,,,NO_WRITE_DRY_RUN_ONLY,missing_current_model_row,No current CNBE32 index/ext can be preserved.
鬷,U+9B37,8033,DRY_RUN_BLOCKED,,,,,,,,左右,3,,1353438064,,,,,,,,,,,,,,,,,,,,,,,,,NO_WRITE_DRY_RUN_ONLY,missing_approved_radical,Approved packet has no radical for CNBE32 radix.
醭,U+91AD,8034,DRY_RUN_READY,CURRENT_MODEL_STRUCTURE_REPAIR_CANDIDATE,HUMAN_CONFIRMED_HANZI_DECOMP_V03,酉,酉,DIRECT,164,19,左右,3,⿰酉菐,3471096528,0xCEE4BAD0,206,鼎,28,bottom-wrap,9,941,0,2761538256,0xA499BAD0,164,酉,酉,19,3,左右,941,0,True,164,19,3,941,0,NO_WRITE_DRY_RUN_ONLY,,
